

Receivable Invoice Detail																
DOLPHIN PLASTICS & PACKAGING																
For the period 1 July 2024 to 30 June 2025																
																
Invoice Number	Invoice Date	Source	Reference	Item Code	Description	Quantity	Unit Price (ex) (AUD)	Discount (ex) (AUD)	GST (AUD)	Gross (AUD)	Invoice Total (AUD)	Balance (AUD)	Contact Account Number	Contact Group	Account Code	Account
																
100% REEF SAFE																
949837	24 Apr 2025	Receivable Invoice	APRIL ORDER - EMAIL		TAPE48 ACRYLIC - WEB TAPE - WEB TAPE - CLEAR ACRYLIC TAPE 48MM X 75MT  36 ROLLS/CARTON $/CTN (UOM = CTN)	2.0000	94.5000	0.00	18.90	207.90	700.76	0.00	5104		4030	Sales - Manufactured Finished Goods
949837	24 Apr 2025	Receivable Invoice	APRIL ORDER - EMAIL		STRETCH WRAP BUNDLE (20/CTN) - BUNDLE WRAP 100MM X 300MTS X 20UM 20/CTN $/CTN (UOM = CTN)	3.0000	86.3500	0.00	25.91	284.96	700.76	0.00	5104		4040	Sales - Purchased Finished Goods
949837	24 Apr 2025	Receivable Invoice	APRIL ORDER - EMAIL		STRETCH WRAP REAPER - CAST STRETCH WRAP 500MM X 400MTRS X 23UM 4ROLLS/CTN $/CTN (UOM = CTN)	2.0000	94.5000	0.00	18.90	207.90	700.76	0.00	5104		4020	Sales - Imported Finished Goods
949837	24 Apr 2025	Receivable Invoice	APRIL ORDER - EMAIL		****ADVISE CUSTOMER TO COLLECT WHEN READY****	1.0000	0.0000	0.00	0.00	0.00	700.76	0.00	5104			
949896	09 May 2025	Receivable Invoice	MARCH ORDER		T200100(10kg) - L/D NATURAL POLYTUBE 200MM X 270M X 100UM  10kg/ROLL  $PER kg (UOM = kg)   - (Customer Part # .)	30.0000	6.0000	0.00	18.00	198.00	198.00	0.00	5104		4030	Sales - Manufactured Finished Goods
950137	09 Jun 2025	Receivable Invoice	JUNE ORDER		TAPE48 ACRYLIC - WEB TAPE - WEB TAPE - CLEAR ACRYLIC TAPE 48MM X 75MT  36 ROLLS/CARTON $/CTN (UOM = CTN)	2.0000	94.5000	0.00	18.90	207.90	682.83	207.90	5104		4030	Sales - Manufactured Finished Goods
950137	09 Jun 2025	Receivable Invoice	JUNE ORDER		STRETCH WRAP BUNDLE (20/CTN) - BUNDLE WRAP 100MM X 300MTS X 20UM 20/CTN $/CTN (UOM = CTN)	5.0000	86.3500	0.00	43.18	474.93	682.83	474.93	5104		4040	Sales - Purchased Finished Goods
950137	09 Jun 2025	Receivable Invoice	JUNE ORDER		**ADVISE CUSTOMER WHEN ORDER IS READY FOR COLLECTION***	1.0000	0.0000	0.00	0.00	0.00	682.83	0.00	5104			
Total ABLE SECURITY GROUP						137.0000		0.00	491.82	5,448.45		682.83				
																
ACE FIBREGLASS																
948174	05 Jul 2024	Receivable Invoice	WALK IN		PBR590170080 - L/D NATURAL "TUNA BAG" ON ROLL 590MM X 1700MM X 80UM 100/ROLL $/ROLL (UOM = ROLL)	1.0000	92.0000	0.00	9.20	101.20	101.20	0.00	7646		4030	Sales - Manufactured Finished Goods
950194	17 Jun 2025	Receivable Invoice	PHONE ORDER		PBR590170080 - L/D NATURAL "TUNA BAG" ON ROLL 590MM X 1700MM X 80UM 100/ROLL $/ROLL (UOM = ROLL)	1.0000	92.0000	0.00	9.20	101.20	101.20	0.00	7646		4030	Sales - Manufactured Finished Goods
Total ACE FIBREGLASS						2.0000		0.00	18.40	202.40		0.00				
																
ACL INDUSTRIAL TECHNOLOGY																
950031	20 May 2025	Receivable Invoice	PO48657		PB30545550(1000) (QP11) - QP11: L/D NATURAL POLYBAG 305MM X 455MM X 50UM  1000/CTN  $/CARTON (UOM = CTN)	1.0000	98.0000	0.00	9.80	107.80	129.80	0.00	7564		4030	Sales - Manufactured Finished Goods
950031	20 May 2025	Receivable Invoice	PO48657		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	20.0000	0.00	2.00	22.00	129.80	0.00	7564		4070	Freight Outgoing
Total ACL INDUSTRIAL TECHNOLOGY						2.0000		0.00	11.80	129.80		0.00				
																
ADVANTAGE SCREENS AND BLINDS																
948290	26 Jul 2024	Receivable Invoice	ADV 733		T300120-15kg - L/D NATURAL POLY TUBE 300 X 120UM 226M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # TUBE)	6.0000	65.8000	0.00	39.48	434.28	1,085.70	0.00	5109		4030	Sales - Manufactured Finished Goods
948290	26 Jul 2024	Receivable Invoice	ADV 733		T200120-15kg - L/D NATURAL POLY TUBE 200MM X 120UM  339M/ROLL;15kg/ROLL ; $/ROLL (UOM = ROLL)   - (Customer Part # .)	3.0000	65.8000	0.00	19.74	217.14	1,085.70	0.00	5109		4030	Sales - Manufactured Finished Goods
948290	26 Jul 2024	Receivable Invoice	ADV 733		T150120(15kg) - L/D NATURAL POLY TUBE 150 X 120UM  450M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # .)	6.0000	65.8000	0.00	39.48	434.28	1,085.70	0.00	5109		4030	Sales - Manufactured Finished Goods
948290	26 Jul 2024	Receivable Invoice	ADV 733		**CALL LOREENA WHEN ORDER IS READY***	1.0000	0.0000	0.00	0.00	0.00	1,085.70	0.00	5109			
948638	19 Sep 2024	Receivable Invoice	ADV 760		T300120-15kg - L/D NATURAL POLY TUBE 300 X 120UM 226M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # TUBE)	6.0000	65.8000	0.00	39.48	434.28	868.56	0.00	5109		4030	Sales - Manufactured Finished Goods
948638	19 Sep 2024	Receivable Invoice	ADV 760		T300200-15KG - L/D NATURAL POLY TUBE 300MM X 200UM X 135MTS $/ROLL (UOM = ROLL)   - (Customer Part # TUBE)	3.0000	65.8000	0.00	19.74	217.14	868.56	0.00	5109		4030	Sales - Manufactured Finished Goods
948638	19 Sep 2024	Receivable Invoice	ADV 760		T150120(15kg) - L/D NATURAL POLY TUBE 150 X 120UM  450M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # .)	3.0000	65.8000	0.00	19.74	217.14	868.56	0.00	5109		4030	Sales - Manufactured Finished Goods
948638	19 Sep 2024	Receivable Invoice	ADV 760		**PLEASE CALL CUSOTMER WHEN ORDER IS READY***	1.0000	0.0000	0.00	0.00	0.00	868.56	0.00	5109			
948810	17 Oct 2024	Receivable Invoice	ADV 769		T150120(15kg) - L/D NATURAL POLY TUBE 150 X 120UM  450M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # .)	6.0000	65.8000	0.00	39.48	434.28	868.56	0.00	5109		4030	Sales - Manufactured Finished Goods
948810	17 Oct 2024	Receivable Invoice	ADV 769		T300120-15kg - L/D NATURAL POLY TUBE 300 X 120UM 226M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # TUBE)	6.0000	65.8000	0.00	39.48	434.28	868.56	0.00	5109		4030	Sales - Manufactured Finished Goods
948810	17 Oct 2024	Receivable Invoice	ADV 769		**LET THEM KNOW WHENTHE ORDER IS READY****	1.0000	0.0000	0.00	0.00	0.00	868.56	0.00	5109			
948910	07 Nov 2024	Receivable Invoice	ADV 775		T200120-15kg - L/D NATURAL POLY TUBE 200MM X 120UM  339M/ROLL;15kg/ROLL ; $/ROLL (UOM = ROLL)   - (Customer Part # .)	3.0000	65.8000	0.00	19.74	217.14	434.28	0.00	5109		4030	Sales - Manufactured Finished Goods
948910	07 Nov 2024	Receivable Invoice	ADV 775		T300120-15kg - L/D NATURAL POLY TUBE 300 X 120UM 226M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # TUBE)	3.0000	65.8000	0.00	19.74	217.14	434.28	0.00	5109		4030	Sales - Manufactured Finished Goods
948910	07 Nov 2024	Receivable Invoice	ADV 775		**WILL BE COLLECTING THURSDAY 7TH NOV 2024****	1.0000	0.0000	0.00	0.00	0.00	434.28	0.00	5109			
949067	28 Nov 2024	Receivable Invoice	ADV 792		T300120-15kg - L/D NATURAL POLY TUBE 300 X 120UM 226M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # TUBE)	1.0000	65.8000	0.00	6.58	72.38	506.66	0.00	5109		4030	Sales - Manufactured Finished Goods
949067	28 Nov 2024	Receivable Invoice	ADV 792		T300200-15KG - L/D NATURAL POLY TUBE 300MM X 200UM X 135MTS $/ROLL (UOM = ROLL)   - (Customer Part # TUBE)	6.0000	65.8000	0.00	39.48	434.28	506.66	0.00	5109		4030	Sales - Manufactured Finished Goods
949067	28 Nov 2024	Receivable Invoice	ADV 792		**CUSTOMER TO COLLECT ON THURSDAYS***	1.0000	0.0000	0.00	0.00	0.00	506.66	0.00	5109			
949067-02	05 Dec 2024	Receivable Invoice	ADV 792		T300120-15kg - L/D NATURAL POLY TUBE 300 X 120UM 226M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # TUBE)	5.0000	65.8000	0.00	32.90	361.90	361.90	0.00	5109		4030	Sales - Manufactured Finished Goods
949087	16 Jan 2025	Receivable Invoice	ADV 794		T150120(15kg) - L/D NATURAL POLY TUBE 150 X 120UM  450M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # .)	9.0000	65.8000	0.00	59.22	651.42	1,519.98	0.00	5109		4030	Sales - Manufactured Finished Goods
949087	16 Jan 2025	Receivable Invoice	ADV 794		T300120-15kg - L/D NATURAL POLY TUBE 300 X 120UM 226M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # TUBE)	9.0000	65.8000	0.00	59.22	651.42	1,519.98	0.00	5109		4030	Sales - Manufactured Finished Goods
949087	16 Jan 2025	Receivable Invoice	ADV 794		T200120-15kg - L/D NATURAL POLY TUBE 200MM X 120UM  339M/ROLL;15kg/ROLL ; $/ROLL (UOM = ROLL)   - (Customer Part # .)	3.0000	65.8000	0.00	19.74	217.14	1,519.98	0.00	5109		4030	Sales - Manufactured Finished Goods
949087	16 Jan 2025	Receivable Invoice	ADV 794		**TRUCK WILL BE COMING IN ON THURSDAY 16TH TO COLLECT**	1.0000	0.0000	0.00	0.00	0.00	1,519.98	0.00	5109			
949087-02	13 Feb 2025	Receivable Invoice	ADV 794		T200120-15kg - L/D NATURAL POLY TUBE 200MM X 120UM  339M/ROLL;15kg/ROLL ; $/ROLL (UOM = ROLL)   - (Customer Part # .)	3.0000	65.8000	0.00	19.74	217.14	217.14	0.00	5109		4030	Sales - Manufactured Finished Goods
949443	13 Feb 2025	Receivable Invoice	ADV 808		**CUSTOMER COLLECTS ON TURSDAYS***	1.0000	0.0000	0.00	0.00	0.00	868.56	0.00	5109			
949443	13 Feb 2025	Receivable Invoice	ADV 808		T200120-15kg - L/D NATURAL POLY TUBE 200MM X 120UM  339M/ROLL;15kg/ROLL ; $/ROLL (UOM = ROLL)   - (Customer Part # .)	6.0000	65.8000	0.00	39.48	434.28	868.56	0.00	5109		4030	Sales - Manufactured Finished Goods
949443	13 Feb 2025	Receivable Invoice	ADV 808		T150120(15kg) - L/D NATURAL POLY TUBE 150 X 120UM  450M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # .)	6.0000	65.8000	0.00	39.48	434.28	868.56	0.00	5109		4030	Sales - Manufactured Finished Goods
949627	10 Apr 2025	Receivable Invoice	ADV 821		T300120-15kg - L/D NATURAL POLY TUBE 300 X 120UM 226M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # TUBE)	6.0000	65.8000	0.00	39.48	434.28	434.28	0.00	5109		4030	Sales - Manufactured Finished Goods
949781	10 Apr 2025	Receivable Invoice	ADV 829		T300120-15kg - L/D NATURAL POLY TUBE 300 X 120UM 226M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # TUBE)	6.0000	65.8000	0.00	39.48	434.28	434.28	0.00	5109		4030	Sales - Manufactured Finished Goods
949943	07 May 2025	Receivable Invoice	ADV 838		T150120(15kg) - L/D NATURAL POLY TUBE 150 X 120UM  450M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # .)	6.0000	65.8000	0.00	39.48	434.28	868.56	0.00	5109		4030	Sales - Manufactured Finished Goods
949943	07 May 2025	Receivable Invoice	ADV 838		T300120-15kg - L/D NATURAL POLY TUBE 300 X 120UM 226M/ROLL  15kg/ROLL  $/ROLL (UOM = ROLL)   - (Customer Part # TUBE)	6.0000	65.8000	0.00	39.48	434.28	868.56	0.00	5109		4030	Sales - Manufactured Finished Goods
949943	07 May 2025	Receivable Invoice	ADV 838		**LET THEM KNOW WEHN ORDER IS READY FOR COLLECTION***	1.0000	0.0000	0.00	0.00	0.00	868.56	0.00	5109			
949943	07 May 2025	Receivable Invoice	ADV 838		**THE HAVE DRIVER IN AREA ON THURSDAYS****	1.0000	0.0000	0.00	0.00	0.00	868.56	0.00	5109			
Total ADVANTAGE SCREENS AND BLINDS						126.0000		0.00	769.86	8,468.46		0.00				
																
AFLOR COMMERCIAL																
948206	09 Jul 2024	Receivable Invoice	STOCK 09.07.24		STRETCH WRAP REAPER - CAST STRETCH WRAP 500MM X 400MTRS X 23UM 4ROLLS/CTN $/CTN (UOM = CTN)	1.0000	90.0000	0.00	9.00	99.00	505.56	0.00	7545		4020	Sales - Imported Finished Goods
948206	09 Jul 2024	Receivable Invoice	STOCK 09.07.24		PBR(1220+1220)1850100 PBC1850-100 - NATURAL PALLET BAGS (1220+1220) X 1850 X 100UM 25/ROLL $/ROLL (UOM = ROLL)	2.0000	184.8000	0.00	36.96	406.56	505.56	0.00	7545		4040	Sales - Purchased Finished Goods
949025	21 Nov 2024	Receivable Invoice	WALK IN		PBR(1220+1220)1850100 PBC1850-100 - NATURAL PALLET BAGS (1220+1220) X 1850 X 100UM 25/ROLL $/ROLL (UOM = ROLL)	2.0000	184.8000	0.00	36.96	406.56	406.56	0.00	7545		4040	Sales - Purchased Finished Goods
	06 Jun 2025	Receivable Overpayment	950095		OVERPAYMENT 950095	(1.0000)	429.0000	0.00	0.00	(429.00)	(429.00)	0.00	7545		1095	Accounts Receivable
950095	09 Jun 2025	Receivable Invoice	STOCK - PHONE		PBR(1220+1220)1850100 PBC1850-100 - NATURAL PALLET BAGS (1220+1220) X 1850 X 100UM 25/ROLL $/ROLL (UOM = ROLL)	2.0000	195.0000	0.00	39.00	429.00	429.00	0.00	7545		4040	Sales - Purchased Finished Goods
950095	09 Jun 2025	Receivable Invoice	STOCK - PHONE		*CUSTOMER TO PAY &  COLLECT WHEN READY THURSDAY 5TH JUNE2025**	1.0000	0.0000	0.00	0.00	0.00	429.00	0.00	7545			
950095	09 Jun 2025	Receivable Invoice	STOCK - PHONE		**CALL CUSTOMER WHEN STOCK COMES IN ****LOOKING AT THURSDAY 05/06/25***	1.0000	0.0000	0.00	0.00	0.00	429.00	0.00	7545			
Total AFLOR COMMERCIAL						8.0000		0.00	121.92	912.12		0.00				
																
AIM LAB																
949651	16 Apr 2025	Receivable Invoice	PO135721		PB935G125050YP(200) - YCW12050 - 8332 - 120LITRE YELLOW CLINICAL WASTE 935MM GUSSET(W) X 1250MM(L) X 50UM 200/CTN  $/CTN (UOM = CTN)   - (Customer Part # 8332)	10.0000	136.9500	0.00	136.95	1,506.45	1,506.45	0.00	5115		4030	Sales - Manufactured Finished Goods
949651	16 Apr 2025	Receivable Invoice	PO135721		**USE STAR TRACK ACCOUNT FOR SHIP OF ORDER****	1.0000	0.0000	0.00	0.00	0.00	1,506.45	0.00	5115			
Total AIM LAB						11.0000		0.00	136.95	1,506.45		0.00				
																
AMERRO ENGINEERING																
948510	27 Aug 2024	Receivable Invoice	10861		T100100 (10kg) - L/D NATURAL POLYTUBE 100MM X 540M X 100UM ; 10kg/ROLL;  $PER kilogram (UOM = kg)	10.0000	6.0000	0.00	6.00	66.00	66.00	0.00	5126		4030	Sales - Manufactured Finished Goods
948510	27 Aug 2024	Receivable Invoice	10861		**CUSTOMER COLLECTED  ***	1.0000	0.0000	0.00	0.00	0.00	66.00	0.00	5126			
Total AMERRO ENGINEERING						11.0000		0.00	6.00	66.00		0.00				
																
ANGEL AT HEART																
	25 Jul 2024	Receivable Overpayment	948215		OVERPAYMENT 	(1.0000)	1,092.3000	0.00	0.00	(1,092.30)	(1,092.30)	0.00	5130	NO EMAIL	1095	Accounts Receivable
948215	26 Jul 2024	Receivable Invoice	PHONE - NICOLA		PBR700200050 - L/D NATURAL POLY BAG ON ROLL 700MM X 2000MM X 50UM;180/ROLL;$/ROLL (UOM = ROLL)   - (Customer Part # ROLL)	5.0000	189.0000	0.00	94.50	1,039.50	1,092.30	0.00	5130	NO EMAIL	4030	Sales - Manufactured Finished Goods
948215	26 Jul 2024	Receivable Invoice	PHONE - NICOLA		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	48.0000	0.00	4.80	52.80	1,092.30	0.00	5130	NO EMAIL	4070	Freight Outgoing
Total ANGEL AT HEART						5.0000		0.00	99.30	0.00		0.00				
																
APACK																
948205	11 Jul 2024	Receivable Invoice	PO-00003904		PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	6.0000	118.7500	0.00	71.25	783.75	833.25	0.00	6000	SUPPLIERS	4020	Sales - Imported Finished Goods
948205	11 Jul 2024	Receivable Invoice	PO-00003904		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	45.0000	0.00	4.50	49.50	833.25	0.00	6000	SUPPLIERS	4070	Freight Outgoing
948342	06 Aug 2024	Receivable Invoice	PO-00003974		PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	4.0000	118.7580	0.00	47.50	522.53	692.32	0.00	6000	SUPPLIERS	4020	Sales - Imported Finished Goods
948342	06 Aug 2024	Receivable Invoice	PO-00003974		PB51066030YP 250 - YCW20208: 27L YELLOW CLINICAL WASTE  510  X 660MM X 30UM  250/CTN  $PER CTN (UOM = CTN)   - (Customer Part # .)	3.0000	36.4500	0.00	10.94	120.29	692.32	0.00	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
948342	06 Aug 2024	Receivable Invoice	PO-00003974		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	45.0000	0.00	4.50	49.50	692.32	0.00	6000	SUPPLIERS	4070	Freight Outgoing
948779	09 Oct 2024	Receivable Invoice	PO-00004250		PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	3.0000	118.7500	0.00	35.63	391.88	521.57	0.00	6000	SUPPLIERS	4020	Sales - Imported Finished Goods
948779	09 Oct 2024	Receivable Invoice	PO-00004250		PB51066030YP 250 - YCW20208: 27L YELLOW CLINICAL WASTE  510  X 660MM X 30UM  250/CTN  $PER CTN (UOM = CTN)   - (Customer Part # .)	2.0000	36.4500	0.00	7.29	80.19	521.57	0.00	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
948779	09 Oct 2024	Receivable Invoice	PO-00004250		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	45.0000	0.00	4.50	49.50	521.57	0.00	6000	SUPPLIERS	4070	Freight Outgoing
948677	11 Oct 2024	Receivable Invoice	PO-00004166		PB760120040 - L/D NATURAL POLY BAG 760MM X 1200MM X 40UM  250/CTN  $/1000 (UOM = THOU)	1.2500	431.7500	0.00	53.97	593.66	643.16	0.00	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
948677	11 Oct 2024	Receivable Invoice	PO-00004166		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	45.0000	0.00	4.50	49.50	643.16	0.00	6000	SUPPLIERS	4070	Freight Outgoing
948779-02	22 Oct 2024	Receivable Invoice	PO-00004250		PB760120040 - L/D NATURAL POLY BAG 760MM X 1200MM X 40UM  250/CTN  $/1000 (UOM = THOU)	2.2500	431.7500	0.00	97.14	1,068.58	1,118.08	0.00	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
948779-02	22 Oct 2024	Receivable Invoice	PO-00004250		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	45.0000	0.00	4.50	49.50	1,118.08	0.00	6000	SUPPLIERS	4070	Freight Outgoing
949081	02 Dec 2024	Receivable Invoice	PO-00004477		PB51066030YP 250 - YCW20208: 27L YELLOW CLINICAL WASTE  510  X 660MM X 30UM  250/CTN  $PER CTN (UOM = CTN)   - (Customer Part # .)	5.0000	36.4500	0.00	18.23	200.48	1,186.02	0.00	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
949081	02 Dec 2024	Receivable Invoice	PO-00004477		PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	3.0000	118.7500	0.00	35.63	391.88	1,186.02	0.00	6000	SUPPLIERS	4020	Sales - Imported Finished Goods
949081	02 Dec 2024	Receivable Invoice	PO-00004477		PB760120040 - L/D NATURAL POLY BAG 760MM X 1200MM X 40UM  250/CTN  $/1000 (UOM = THOU)	1.2500	431.7500	0.00	53.97	593.66	1,186.02	0.00	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
949194	29 Jan 2025	Receivable Invoice	PO-00004539		PB760120040 - L/D NATURAL POLY BAG 760MM X 1200MM X 40UM  250/CTN  $/1000 (UOM = THOU)	1.5000	431.7500	0.00	64.76	712.39	712.39	0.00	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
949194	29 Jan 2025	Receivable Invoice	PO-00004539		EMAIL SHANNON TO COLLECT GOODS AS REQUESTED CQ 24.01.25	1.0000	0.0000	0.00	0.00	0.00	712.39	0.00	6000	SUPPLIERS		
949277	29 Jan 2025	Receivable Invoice	PO-00004584		PB760120040 - L/D NATURAL POLY BAG 760MM X 1200MM X 40UM  250/CTN  $/1000 (UOM = THOU)	2.0000	431.7500	0.00	86.35	949.85	949.85	0.00	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
949277	29 Jan 2025	Receivable Invoice	PO-00004584		EMAIL SHANNON TO COLLECT GOODS AS REQUESTED CQ 24.01.25	1.0000	0.0000	0.00	0.00	0.00	949.85	0.00	6000	SUPPLIERS		
949311	29 Jan 2025	Receivable Invoice	PO-00004614		PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	2.0000	118.7500	0.00	23.75	261.25	896.56	0.00	6000	SUPPLIERS	4020	Sales - Imported Finished Goods
949311	29 Jan 2025	Receivable Invoice	PO-00004614		PB51066030YP 250 - YCW20208: 27L YELLOW CLINICAL WASTE  510  X 660MM X 30UM  250/CTN  $PER CTN (UOM = CTN)   - (Customer Part # .)	4.0000	36.4500	0.00	14.58	160.38	896.56	0.00	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
949311	29 Jan 2025	Receivable Invoice	PO-00004614		PB760120040 - L/D NATURAL POLY BAG 760MM X 1200MM X 40UM  250/CTN  $/1000 (UOM = THOU)	1.0000	431.7500	0.00	43.18	474.93	896.56	0.00	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
949311	29 Jan 2025	Receivable Invoice	PO-00004614		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	0.0000	0.00	0.00	0.00	896.56	0.00	6000	SUPPLIERS		
949311	29 Jan 2025	Receivable Invoice	PO-00004614		EMAIL SHANNON TO COLLECT GOODS AS REQUESTED CQ 24.01.25	1.0000	0.0000	0.00	0.00	0.00	896.56	0.00	6000	SUPPLIERS		
949567	03 Mar 2025	Receivable Invoice	PO-00004778		PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	5.0000	118.7500	0.00	59.38	653.13	653.13	0.00	6000	SUPPLIERS	4020	Sales - Imported Finished Goods
949567	03 Mar 2025	Receivable Invoice	PO-00004778		**TBC BY CUSTOMER**	1.0000	0.0000	0.00	0.00	0.00	653.13	0.00	6000	SUPPLIERS		
949656	20 Mar 2025	Receivable Invoice	PO-00004822		PB700G102075PU(100) - LCW77521  L/D PURPLE CYTOTOXIC WASTE  POLY BAG  700 GUSSET X 1020MM X 75UM  100/CTN  $/CTN (UOM = CTN)   - (Customer Part # .)	1.0000	91.0000	0.00	9.10	100.10	100.10	0.00	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
949656	20 Mar 2025	Receivable Invoice	PO-00004822		**TBC BY CUSTOMER****WHEN COMPLETED**	1.0000	0.0000	0.00	0.00	0.00	100.10	0.00	6000	SUPPLIERS		
949761	14 Apr 2025	Receivable Invoice	PO-00004886		PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	1.0000	118.7500	0.00	11.88	130.63	130.63	0.00	6000	SUPPLIERS	4020	Sales - Imported Finished Goods
949761	14 Apr 2025	Receivable Invoice	PO-00004886		***CUSTOMER TO COLLECT ORDER WHEN READY****	1.0000	0.0000	0.00	0.00	0.00	130.63	0.00	6000	SUPPLIERS		
949761-02	16 May 2025	Receivable Invoice	PO-00004886		PB700G102075PU(100) - LCW77521  L/D PURPLE CYTOTOXIC WASTE  POLY BAG  700 GUSSET X 1020MM X 75UM  100/CTN  $/CTN (UOM = CTN)   - (Customer Part # .)	1.0000	91.0000	0.00	9.10	100.10	100.10	100.10	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
949975	16 May 2025	Receivable Invoice	PO-00004969		PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	4.0000	118.7500	0.00	47.50	522.50	522.50	522.50	6000	SUPPLIERS	4020	Sales - Imported Finished Goods
949975	16 May 2025	Receivable Invoice	PO-00004969		**CUSTOMER TO COLLECT***	1.0000	0.0000	0.00	0.00	0.00	522.50	0.00	6000	SUPPLIERS		
950048	27 May 2025	Receivable Invoice	PO-00005042		PB760120040 - L/D NATURAL POLY BAG 760MM X 1200MM X 40UM  250/CTN  $/1000 (UOM = THOU)	1.0000	431.7500	0.00	43.18	474.93	645.66	474.93	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
950048	27 May 2025	Receivable Invoice	PO-00005042		PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	1.0000	118.7500	0.00	11.88	130.63	645.66	130.63	6000	SUPPLIERS	4020	Sales - Imported Finished Goods
950048	27 May 2025	Receivable Invoice	PO-00005042		PB51066030YP 250 - YCW20208: 27L YELLOW CLINICAL WASTE  510  X 660MM X 30UM  250/CTN  $PER CTN (UOM = CTN)   - (Customer Part # .)	1.0000	36.4500	0.00	3.65	40.10	645.66	40.10	6000	SUPPLIERS	4030	Sales - Manufactured Finished Goods
