batch_no,created_date,customer,due_date,file_name,file_stem,item,item_code,match_status,notes,print_type,roll_type,sheet_name,total_kgs,total_mts,total_rolls
941811,2021-10-27,DAY WALK,,8201220100UVP - DAYWALK - 12-BUV3248.xlsx,8201220100UVP - DAYWALK - 12-BUV3248,PB8201220100UVP,12-BUV3248,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,Random Print,,Sheet1,400.16,2635.2000000000003,10.0
942642,2022-02-28,GEN FAB,2022-03-23,CF1100(2200)250050.xlsx,CF1100(2200)250050,CFR1100(2200)50,250M,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,Cont Centrefold,Sheet1,178.24074074074073,1750.0,7.0
937459,2025-09-09,ABL,2020-07-08,CF1200(2400).xlsx,CF1200(2400),CFR1500(3000)150,50M,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,Cont Centrefold,Sheet1,208.33333333333331,500.0,10.0
57617,2024-05-10,PROSEGUR,2024-03-05,CF290(580)70SHRINKMV - 343M.xlsx,CF290(580)70SHRINKMV - 343M,CFR290(580)700,343M,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,Cont Centrefold,Sheet1,902.5981481481482,12005.0,35.0
939871,2021-03-17,USC,2021-04-07,CF500(1000)70040050 -USC.xlsx,CF500(1000)70040050 -USC,CFR500(1000)70050,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,140.0,3024.0,6.0
946735,2025-06-16,SONDER CASKETS,,CF550(1100)2470100WHH.xlsx,CF550(1100)2470100WHH,CFR550(1100)2470100UV,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,13.585,133.38,1.0
947261,2024-06-18,EVERGUARD,,CFR1000(2000)25 - 18.5KG.xlsx,CFR1000(2000)25 - 18.5KG,CFR1000(2000)300,333M,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,Cont Centrefold,Sheet1,222.0,3996.0,12.0
57963,2025-10-09,DECKSTORE,2024-10-25,CFR380(760)102038 - IL4.xlsx,CFR380(760)102038 - IL4,CFR380(760)1020380AS,IL4,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,441.86400000000003,16524.0,15.0
939396,2021-02-18,OPAL PACKAGING,,CFR450(900)2550100WH - OPAL.xlsx,CFR450(900)2550100WH - OPAL,CFR450(900)2550100WH,CFR450(900)100WH,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,390.15000000000003,4681.8,17.0
941041,2024-02-13,ARC PANEL COOLUM,,CFR500(1000)50 ARC PANEL.xlsx,CFR500(1000)50 ARC PANEL,CFR300(600)25,450M,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,Cont Centrefold,Sheet1,187.5,13500.0,30.0
55655,2021-02-08,ARCPANEL,,CFR500(1000)75 - ARCPANEL.xlsx,CFR500(1000)75 - ARCPANEL,CFR500(1000)75,375M,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,Cont Centrefold,Sheet1,52.083333333333336,750.0,2.0
57069,2023-01-25,TRIPLE M,,CFR600(1200)150FLAME.xlsx,CFR600(1200)150FLAME,CFR600(1200)150FL,120M,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,Cont Centrefold,Sheet1,1520.0,4560.0,38.0
937799,2020-07-15,JAMES HARDIE SYSTEMS,2020-08-05,CFR625(1250)25.xlsx,CFR625(1250)25,CFR625(1250)25,899M,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,Cont Centrefold,Sheet1,416.2037037037037,14384.0,16.0
950531,2025-08-28,SONDER CASKETS,,CFR625(1250)2580100WH.xlsx,CFR625(1250)2580100WH,CFR625(1250)2580100UV,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,367.65,3343.6800000000003,12.0
951583,2026-04-20,DAYWALK,,CFR840(1680)168025P - DAYWALK - 12-PTS168025.xlsx,CFR840(1680)168025P - DAYWALK - 12-PTS168025,CFR840(1680)168060UV0P,12-PTS1680/25,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,Random Print,,Sheet1,1456.3584,15603.84,43.0
944685,2022-12-14,DOLPHIN/TRADIE MIX,2023-01-14,CFR840(1680)168025black .xlsx,CFR840(1680)168025black ,CFR840(1680)168028,TOP SHEET/PALLET CAP,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,94.83264000000001,2177.28,5.0
950078,2025-10-31,DOLPHIN/EP FOOD/KEN CF,,CFR840(1680)168030BL - FOOD GRADE TOP SHEET.xlsx,CFR840(1680)168030BL - FOOD GRADE TOP SHEET,CFR840(1680)168030BT0,FOOD GRADE TOP SHEET,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,1058.4,22680.0,50.0
943840,2024-11-27,APEX MASONRY,2022-09-05,CFR840(1680)168050 APEX MASONRY.xlsx,CFR840(1680)168050 APEX MASONRY,CFR840(1680)1680500,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,14.112,181.44,1.0
54889,2021-10-05,WAREHOUSE,2020-05-09,CFR840(1680)168050BL - DOLPHIN TOP SHEET.xlsx,CFR840(1680)168050BL - DOLPHIN TOP SHEET,CFR840(1680)168030BT,FOOD GRADE TOP SHEET,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,211.68,4536.0,10.0
951184,2026-04-16,DAYWALK,,CFR840(1680)168060P - DAYWALK - 12-PTS168060.xlsx,CFR840(1680)168060P - DAYWALK - 12-PTS168060,CFR1180(2360)16801500UVP,PTS1680/60UV,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,Random Print,,Sheet1,2230.2,6804.0,30.0
938822,2020-10-30,OMNI TUFF,2020-12-11,CFR840(1680)168060UV - 12-PTS168060UV.xlsx,CFR840(1680)168060UV - 12-PTS168060UV,CFR840(1680)168060UVP,12-PTS1680/60UV,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,Random Print,,Sheet1,1058.4,11340.0,50.0
937490,2020-06-10,SPADE SOLUTIONS,2020-07-10,CFR900(1800)200BKP - BUNDABERG WALKERS.xlsx,CFR900(1800)200BKP - BUNDABERG WALKERS,CFR900(1800)200PBK,60M,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,Random Print,Cont Centrefold,Sheet1,600.0,1800.0,30.0
946722,,DAYWALK,,Copy of PBR7701000200WHPUVCISHRINK - 12-PVCI7701000200.xlsx,Copy of PBR7701000200WHPUVCISHRINK - 12-PVCI7701000200,PBR7701000200WHCIUVP,12-PVCI7701000200,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,Random Print,,Sheet1,50.82000000000001,178.20000000000002,5.0
949460,2025-03-05,VADALS,,Copy of SR91091030BT.xlsx,Copy of SR91091030BT,SR91091025BTAS0,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,548.2328703703704,10810.800000000001,11.0
,,,,EXTRA EXTRUSION SHEETS.xlsx,EXTRA EXTRUSION SHEETS,,,unmatched,Roll No. Operator Kgs/Roll Mts/Roll Width Gauge QC Check Remark,,,EXTRUSION,,,
MIX (KGS),,,,EXTRA MIX RATIO SHEET - ATTACHMENT FOR LARGE JOBS.xlsx,EXTRA MIX RATIO SHEET - ATTACHMENT FOR LARGE JOBS,,,unmatched,BATCH MIX (KGS) LINEA LIGHT HEAVY MARTOGG REMILL BLACK M/B,,,Sheet1,,,
936939,2020-10-22,HYQUAL,2020-04-24,MASTER CENTREFOLD ROLL CONTINUOUS.xlsx,MASTER CENTREFOLD ROLL CONTINUOUS,CFR915(1830)150,343M,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,Cont Centrefold,Sheet1,4882.033333333333,9604.0,28.0
938967,2020-11-17,TINDALL DIVING,2020-12-14,MASTER POLY BAG.xlsx,MASTER POLY BAG,PB575G67545,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,209.5875,4374.0,6.0
936757,2021-06-25,HYQUAL,2020-04-20,MASTER SHEET ROLL CONTINUOUS.xlsx,MASTER SHEET ROLL CONTINUOUS,SR100031WH,6KG 200M,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,Cont Sheet Roll,Sheet1,57.407407407407405,1000.0,5.0
936540,2020-10-22,HT CONCEPTS,2020-03-27,MASTER SHEET.xlsx,MASTER SHEET,S730122045BLUVP,BLUE/SILVER BANANA BAGS,unmatched,SOLID BLUE AND SILVER BANANA BAGS - MUST HAVE UV - SEE ROHAN TO MATCH COLOUR SAMPLE BEFORE MIXING,Registered Print,,Sheet1,241.20416666666665,3294.0,6.0
948575,2024-09-09,ABL DISTRIBUTION,2024-09-30,PB10001200100.xlsx,PB10001200100,PB1000G12001000,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,240.00000000000003,1296.0,6.0
944048,2022-08-25,IMAGING SOLUTIONS,2022-09-25,PB1000175038-IMAGING.xlsx,PB1000175038-IMAGING,PB1000175038,Batch No,unmatched,NEW ITEM - NEW CUSTOMER - MUST BE SPOT ON GUGE AND WIDTH - CHECK SEALS FREQUENTLY,None,,Sheet1,133.0,1890.0000000000002,10.0
947391,2024-03-06,ABL,,PB100080030BL.xlsx,PB100080030BL,PB1000800100BTAS,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,768.0,4147.200000000001,18.0
937471,2020-06-08,TACRON PLASTICS,2020-07-08,PB10522075.xlsx,PB10522075,PB10522075,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,34.650000000000006,2376.0,4.0
937237,2020-06-11,100% REEF SAFE,2020-06-02,PB10530550.xlsx,PB10530550,PB10530550,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,57.645,5929.200000000001,6.0
942245,2022-01-13,METRO NORTH,2022-02-13,PB1060G69030PGW.xlsx,PB1060G69030PGW,PB1060G69030P,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,Random Print,,Sheet1,329.13,5589.0,8.0
949606,2025-06-27,LIVE CORALS AUS,2025-04-10,PB110310150.xlsx,PB110310150,PB1103101500,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,173.90999999999997,5691.6,14.0
939646,2021-02-23,LIVE CORALS,2021-03-23,PB1103101502.xlsx,PB1103101502,PB110310145,Batch No,unmatched,BAG MUST NOT BE OVER 150MM - LIVE FISH TRANSPORT - MUST HAVE WATERTIGHT SEALS,None,,Sheet1,79.11200000000001,2678.4,6.0
938889,2020-11-11,ULTRA CORAL AUSTRALIA,2020-12-07,PB115150150 - #1 POUCH.xlsx,PB115150150 - #1 POUCH,PB196190150,#6 POUCH,unmatched,MUST BE WITHIN TOLERANCE - MUST HAVE WATER TIGHT SEALS - PLEASE CHECK SEALS FREQUENTLY.,None,,Sheet1,122.89200000000001,2257.2000000000003,11.0
936865,2020-03-27,DNG NURSERIES,2020-04-27,PB11519030 - DNG NURSERIES.xlsx,PB11519030 - DNG NURSERIES,PB11519030UV,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,65.55,10260.0,6.0
56356,2021-12-14,J J RICHARDS,2022-01-13,PB1180G150030YP - YCW24030.xlsx,PB1180G150030YP - YCW24030,PB1180G150030YP,YCW24030,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,Random Print,,Sheet1,1274.4,19440.0,30.0
949695,2025-06-24,OZZI KLEEN,2025-04-21,PB1180G150075P - HAZARDOUS WASTE.xlsx,PB1180G150075P - HAZARDOUS WASTE,PB1180G150075Y0P,HAZARDOUS WASTE,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,Random Print,,Sheet1,132.75,810.0,4.0
938000,2020-08-27,NOOSA HOSPITAL,,PB1180G70040.xlsx,PB1180G70040,PB1180G70040,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,99.12000000000002,1134.0,2.0
944048,2022-08-25,IMAGING SOLUTIONS,2022-09-25,PB1200175038-IMAGING.xlsx,PB1200175038-IMAGING,PB1200175038,Batch No,unmatched,NEW ITEM - NEW CUSTOMER - MUST BE SPOT ON GUGE AND WIDTH - CHECK SEALS FREQUENTLY,None,,Sheet1,159.6,1890.0000000000002,10.0
940147,2021-04-22,ENVIRO-SEPTIC,,PB1201470120VP-ENVIRO-SEPTIC.xlsx,PB1201470120VP-ENVIRO-SEPTIC,PB1201470120VP,Batch No,unmatched,"NEW CUSTOMER - NEW JOB - ENSURE GOOD PRINT, CORRECT WIDTH AND NOT OVER GUAGE",Registered Print,,Sheet1,84.67200000000001,3175.2000000000003,9.0
939562,2021-03-12,CORALS DOWN UNDER,2021-03-08,PB12016075 - #1 POUCH.xlsx,PB12016075 - #1 POUCH,PB12016075,#1 POUCH,unmatched,MUST BE WITHIN TOLERANCE - MUST HAVE WATER TIGHT SEALS - PLEASE CHECK SEALS FREQUENTLY.,None,,Sheet1,57.6,3456.0,5.0
949472,2025-02-18,SUPAFIN SEAFOODS,2025-03-11,PB12030035 - LARGE MULLET ROE.xlsx,PB12030035 - LARGE MULLET ROE,PB120230350AS,MULLET ROE,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,193.20000000000005,24840.0,15.0
937451,2020-07-29,GRUNSKES,2020-06-26,PB12030075P - GRUNSKES.xlsx,PB12030075P - GRUNSKES,PB12030075P,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,270.0,16200.000000000002,24.0
938050,2020-09-15,GREAT BARRIER REEF MARINE,2020-09-07,PB125140100 - SLEEVE #1.xlsx,PB125140100 - SLEEVE #1,PB125140100,SLEEVE #1,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,42.00000000000001,1814.4,4.0
939563,2021-02-11,KAZZI KOVERS,2021-03-11,PB12530035VP- KAZZI.xlsx,PB12530035VP- KAZZI,PB12530035VP,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,Registered Print,,Sheet1,15.75,1944.0000000000002,2.0
946782,2023-11-06,HT CONCEPTS,,PB125G14075BKUV - 0.5L SQUAT PLANTER BAG.xlsx,PB125G14075BKUV - 0.5L SQUAT PLANTER BAG,PB125G14075BKUVV,0.5L SQUAT PLANTER BAG,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,65.625,3780.0000000000005,5.0
950256,2025-07-16,FITZROY NURSERIES,,PB13042050WTUV.xlsx,PB13042050WTUV,PB13042050WTUV,Batch No,unmatched,WHITE TINT - MUST HAVE UV - SEE ATTACHED SAMPLE - FILM COLOUR MUST MATCH - MUST NOT BE SEE THRU,None,,Sheet1,109.20000000000002,9072.0,10.0
939330,2021-01-18,DEEP DROP COMMERCIAL,,PB140240100WH - GEL PACK.xlsx,PB140240100WH - GEL PACK,PB140240100WH,GEL PACKS,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,67.20000000000002,2592.0,6.0
938889,2020-11-11,ULTRA CORAL AUSTRALIA,2020-12-07,PB140475100 - #2 BAG.xlsx,PB140475100 - #2 BAG,PB140475100,#2 BAG,unmatched,MUST BE WITHIN TOLERANCE - MUST HAVE WATER TIGHT SEALS - PLEASE CHECK SEALS FREQUENTLY.,None,,Sheet1,66.5,2565.0,5.0
943927,2022-08-16,KEITH & JOE DELLOW,2022-09-06,PB14068035.xlsx,PB14068035,PB14068035,Batch No,unmatched,MUST BE WITHIN TOLERANCE - MUST HAVE WATER TIGHT SEALS - PLEASE CHECK SEALS FREQUENTLY.,None,,Sheet1,66.64,7344.000000000001,6.0
938208,2020-10-08,CORALS DOWN UNDER,2020-09-25,PB14516075 - #2 POUCH.xlsx,PB14516075 - #2 POUCH,PB14516075,#2 POUCH,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,69.60000000000001,3456.0,8.0
940765,2021-07-16,GRUNSKES,,PB14535075P - GRUNSKES.xlsx,PB14535075P - GRUNSKES,PB14535075P,PRINT IN BOTTOM HALF OF BAG!!,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,418.6875,20790.0,40.0
950699,2025-10-08,PRIME FISH AUST,2025-10-23,PB145430150.xlsx,PB145430150,PB1454301500,GEL PACK,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,149.64,3715.2000000000003,12.0
950769,2025-10-17,CEDAR HILL,2025-11-06,PB150122050P - CEDAR HILL.xlsx,PB150122050P - CEDAR HILL,PB150122050AS0P,Batch No,unmatched,"Description ""AUSTRALIAN PREMIUM GREENS"" 2 AROUND 610 CYLINDER - 4 PRINTS PER BAG",Registered Print,,Sheet1,1464.0,105408.0,70.0
942456,2022-02-22,QLD HEATH,,PB150305100 QLD HEALTH.xlsx,PB150305100 QLD HEALTH,PB150305100,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,54.9,1976.4,5.0
938208,2020-08-25,CORALS DOWN UNDER,2020-09-25,PB15035075 - #2 BAG.xlsx,PB15035075 - #2 BAG,PB15035075,#2 BAG,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,157.50000000000003,7560.000000000001,18.0
937498,2020-07-02,100% REEF SAFE,,PB15230550.xlsx,PB15230550,PB15230550,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,64.90400000000001,4611.6,7.0
938751,2020-10-22,BARRIER REEF CORALS,,PB155390150 - INNER BAG 1.xlsx,PB155390150 - INNER BAG 1,PB155390150,INNER BAG 1,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,163.215,3790.8,15.0
950806,,HT CONCEPTS,,PB155G17590BKUV - 1L PLANTER BAG.xlsx,PB155G17590BKUV - 1L PLANTER BAG,PB155G17590BKUVV,1lt PLANTER,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,117.18,4536.0,8.0
948204,2026-02-24,HT CONCEPTS,2024-08-15,PB155G27590BKUV - 1.8L TALL PLANTER BAG.xlsx,PB155G27590BKUV - 1.8L TALL PLANTER BAG,PB155G27590BKUVV,1.8L TALL PLANTER BAG,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,76.72500000000001,2970.0,10.0
938751,2020-10-22,BARRIER REEF CORALS,,PB16039050-OUTER BAG 1.xlsx,PB16039050-OUTER BAG 1,PB16039050,OUTER BAG 1,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,56.160000000000004,3790.8,6.0
948139,2024-07-31,MINEHAN,2024-07-23,PB160470150H.xlsx,PB160470150H,PB160G470150UVV,DRAIN-O-FLUSH,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,1128.0000000000002,25380.0,80.0
950551,2026-02-05,HERVEY BAY ADVERTISER,,PB16555030- HBAY.xlsx,PB16555030- HBAY,PB16555030AS0,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,816.75,89100.0,30.0
938889,2020-11-11,ULTRA CORAL AUSTRALIA,2020-12-07,PB170475100 - #4 BAG.xlsx,PB170475100 - #4 BAG,PB170475100,#4 BAG,unmatched,MUST BE WITHIN TOLERANCE - MUST HAVE WATER TIGHT SEALS - PLEASE CHECK SEALS FREQUENTLY.,None,,Sheet1,80.75,2565.0,5.0
948962,2025-07-01,QLD HEALTH,,PB175375100BK.xlsx,PB175375100BK,PB175375100BK0,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,52.50000000000001,1620.0,4.0
949437,2025-02-27,AUS FISH CORAL,,PB17538065.xlsx,PB17538065,PB175380650,Batch No,unmatched,NO CREASING OR SLACK ROLLS. ENSURE BAGS ARE STRONG - MUST HAVE WATER TIGHT SEALS. PLEASE CHECK FREQUENTLY - CUSTOMER WILL REJECT IF SEALS ARE BAD.,None,,Sheet1,86.45,4104.0,8.0
951429,2026-02-13,TINDALL,,PB180350150.xlsx,PB180350150,PB3105101100,Batch No,unmatched,"MUST HAVE SOFT FILM - MUST HAVE WATER TIGHT SEALS, PLEASE CHECK FREQUENTLY.",None,,Sheet1,347.82,5508.0,10.0
951429,2026-02-05,FERNLANDS,,PB180380150-INNER BAG 2.xlsx,PB180380150-INNER BAG 2,PB180360150BK,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,97.2,1944.0000000000002,14.0
940745,2021-07-14,CALOUNDRA PRODUCE,2021-08-09,PB180380205.xlsx,PB180380205,PB180380250,Batch No,unmatched,SOME BAGS WERE NOT SEALED IN CORNERS LAST RUN AND BROKE!!!!! - CHECK SEALS AND ENSURE NEAT PACKING,None,,Sheet1,6.840000000000001,82.08000000000001,1.0
951429,2026-02-13,FERNLAND AGENCIES,,PB180380250.xlsx,PB180380250,PB180360150,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,97.2,1944.0000000000002,12.0
937645,2020-07-23,PRO-PAC,2020-07-22,PB18531035p - READY BAKE.xlsx,PB18531035p - READY BAKE,PB18531035P,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,Registered Print,,Sheet1,104.377,8704.800000000001,5.0
940653,2021-07-26,BARRIER REEF CORALS,2021-07-16,PB18539050 - OUTER BAG 2.xlsx,PB18539050 - OUTER BAG 2,PB18539050,OUTER BAG 2,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,64.935,3790.8,6.0
944321,2022-10-14,ACE GATE HARDWARE,,PB190305100.xlsx,PB190305100,PB190305100,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,69.54,1976.4,6.0
943663,,HT CONCEPTS,2022-08-09,PB190G18090BKUV - 1.5L PLANTER BAG.xlsx,PB190G18090BKUV - 1.5L PLANTER BAG,PB190G18090BKUVV,1.5L PLANTER BAG,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,110.808,3499.2000000000003,16.0
949819,2025-04-28,HT CONCEPTS,2025-05-19,PB190G23090BKUV - 2L PLANTER BAG.xlsx,PB190G23090BKUV - 2L PLANTER BAG,PB190G23090BKUVV,2L PLANTER BAG,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,122.70960000000001,3875.0400000000004,8.0
950015,,HT CONCEPTS,,PB190G30590BKUV - 2.8L PLANTER BAG.xlsx,PB190G30590BKUV - 2.8L PLANTER BAG,PB190G30590BKUVV,2.8L PLANTER BAG,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,187.758,5929.200000000001,12.0
949278,2025-01-17,FERNLAND AGENCIES,2025-02-17,PB190G34090BKUV - CUSBAG120280.xlsx,PB190G34090BKUV - CUSBAG120280,PB190G34090BKUVV,CUSBAG120/280,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,255.81600000000003,8078.400000000001,16.0
938889,2020-11-11,ULTRA CORAL AUSTRALIA,2020-12-07,PB196190150 - #6 POUCH.xlsx,PB196190150 - #6 POUCH,PB196190150,#6 POUCH,unmatched,MUST BE WITHIN TOLERANCE - MUST HAVE WATER TIGHT SEALS - PLEASE CHECK SEALS FREQUENTLY.,None,,Sheet1,55.860000000000014,1026.0,5.0
950660,2025-11-13,AUSSIE PET FOOD,2024-12-02,PB20025050.xlsx,PB20025050,PB25030050ABAS,Batch No,unmatched,WIDTH AND LENGTH +5MM AND -0MM - MUST BE WITHIN TOLERANCE OR CUSTOMER WILL REJECT,None,,Sheet1,300.00000000000006,12960.0,12.0
950076,2025-05-29,BLACKWOODS,2025-06-19,PB20030040.xlsx,PB20030040,PB20030040AS0,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,4320.0,291600.0,150.0
942935,2022-03-30,MILES PLASTICS,2022-04-30,PB20031050.xlsx,PB20031050,PB20031050,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,31.0,1674.0,2.0
937844,2020-07-20,AUS FISH CORAL,2020-08-20,PB20038065.xlsx,PB20038065,PB20038065,Batch No,unmatched,NO CREASING OR SLACK ROLLS. ENSURE BAGS ARE STRONG - MUST HAVE WATER TIGHT SEALS. PLEASE CHECK FREQUENTLY - CUSTOMER WILL REJECT IF SEALS ARE BAD.,None,,Sheet1,197.60000000000005,8208.0,20.0
939646,2021-03-23,LIVE CORALS,2021-03-23,PB200400100.xlsx,PB200400100,PB200400100,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,128.0,3456.0,8.0
943430,2023-07-11,URANGAN FISHERIES,,PB20040030.xlsx,PB20040030,PB20040030AS,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,48.0,4320.0,3.0
937071,2020-05-11,CALOUNDRA PRODUCE,2020-05-20,PB205255100.xlsx,PB205255100,PB205255100,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,62.730000000000004,1652.4,4.0
937676,2020-08-25,ABL,2020-07-27,PB205300100P - F&M FABRICATION.xlsx,PB205300100P - F&M FABRICATION,PB205300100P,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,Registered Print,,Sheet1,123.0,3240.0,8.0
936558,2024-10-17,HQ PLANTATIONS,2020-03-25,PB205305150.xlsx,PB205305150,PB2053051500,Batch No,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,56.27250000000001,988.2,3.0
941643,2021-10-14,PACFOODS,,PB20535535 - E14.xlsx,PB20535535 - E14,PB20535535AS,E14,unmatched,Extruder Start Time Screw Speed Nip Speed Blower % Nip Roller Tension/Speed,None,,Sheet1,101.885,7668.000000000001,8.0
